Datetime,Open,High,Low,Close,Adj Close,Volume
2021-12-17 09:30:00-05:00,912.0,912.0,911.0,911.5,911.5,1665040
2021-12-17 09:31:00-05:00,911.3499755859375,926.375,911.0,925.5349731445312,925.5349731445312,266429
2021-12-17 09:32:00-05:00,925.47998046875,926.9199829101562,923.25,923.25,923.25,202045
2021-12-17 09:33:00-05:00,923.27001953125,930.489990234375,923.25,929.7598876953125,929.7598876953125,265777
2021-12-17 09:34:00-05:00,928.839111328125,929.77001953125,923.1854858398438,923.1854858398438,923.1854858398438,140009
2021-12-17 09:35:00-05:00,923.8800048828125,923.8800048828125,919.0449829101562,919.77001953125,919.77001953125,220166
2021-12-17 09:36:00-05:00,920.1782836914062,920.1782836914062,916.0300903320312,916.989990234375,916.989990234375,234576
2021-12-17 09:37:00-05:00,916.989990234375,924.5615844726562,916.5800170898438,922.044677734375,922.044677734375,212456
2021-12-17 09:38:00-05:00,922.114990234375,922.77001953125,919.739990234375,921.3900146484375,921.3900146484375,191993
2021-12-17 09:39:00-05:00,921.2899780273438,922.7000122070312,918.6599731445312,920.719970703125,920.719970703125,212672
2021-12-17 09:40:00-05:00,920.7100219726562,922.469970703125,916.530029296875,922.4400024414062,922.4400024414062,230253
2021-12-17 09:41:00-05:00,922.4550170898438,926.8900146484375,919.3099975585938,920.280029296875,920.280029296875,179827
2021-12-17 09:42:00-05:00,920.27001953125,920.8776245117188,917.0701293945312,918.8599853515625,918.8599853515625,144923
2021-12-17 09:43:00-05:00,918.9400024414062,922.8198852539062,918.9400024414062,921.3200073242188,921.3200073242188,94115
2021-12-17 09:44:00-05:00,921.4500122070312,922.8599243164062,920.3800048828125,922.72998046875,922.72998046875,91708
2021-12-17 09:45:00-05:00,922.4099731445312,927.4047241210938,919.280029296875,927.1160888671875,927.1160888671875,150069
2021-12-17 09:46:00-05:00,927.0399169921875,933.3300170898438,926.7249755859375,931.9299926757812,931.9299926757812,271647
2021-12-17 09:47:00-05:00,932.219970703125,934.5800170898438,928.860107421875,933.6500244140625,933.6500244140625,144428
2021-12-17 09:48:00-05:00,933.4000244140625,936.1901245117188,932.5001220703125,935.5701293945312,935.5701293945312,175202
2021-12-17 09:49:00-05:00,935.5050048828125,939.3200073242188,933.4500122070312,939.2799072265625,939.2799072265625,170961
2021-12-17 09:50:00-05:00,939.3200073242188,941.8499755859375,938.3599853515625,941.0900268554688,941.0900268554688,219984
2021-12-17 09:51:00-05:00,940.860107421875,941.8599853515625,937.3200073242188,939.3049926757812,939.3049926757812,191001
2021-12-17 09:52:00-05:00,939.3200073242188,941.0,938.3900146484375,939.0928955078125,939.0928955078125,148135
2021-12-17 09:53:00-05:00,939.1699829101562,940.5499267578125,937.322509765625,937.9100952148438,937.9100952148438,105902
2021-12-17 09:54:00-05:00,937.9349975585938,938.3800048828125,934.239990234375,934.239990234375,934.239990234375,127290
2021-12-17 09:55:00-05:00,934.5267944335938,937.605224609375,933.7000122070312,935.3350219726562,935.3350219726562,111074
2021-12-17 09:56:00-05:00,935.3200073242188,938.8900146484375,934.5952758789062,938.6099853515625,938.6099853515625,102584
2021-12-17 09:57:00-05:00,938.8598022460938,939.9400024414062,937.3900756835938,937.7150268554688,937.7150268554688,77676
2021-12-17 09:58:00-05:00,937.3599853515625,938.1099853515625,934.605712890625,936.5700073242188,936.5700073242188,61019
2021-12-17 09:59:00-05:00,936.8400268554688,940.5,936.364990234375,939.0,939.0,117425
2021-12-17 10:00:00-05:00,938.844970703125,939.010009765625,933.0800170898438,934.75,934.75,112627
2021-12-17 10:01:00-05:00,934.7000122070312,937.7150268554688,933.6959228515625,937.1400146484375,937.1400146484375,61623
2021-12-17 10:02:00-05:00,937.3599853515625,937.3599853515625,932.2100219726562,932.4515991210938,932.4515991210938,78274
2021-12-17 10:03:00-05:00,933.239990234375,938.0,931.5042724609375,936.4199829101562,936.4199829101562,117256
2021-12-17 10:04:00-05:00,935.635009765625,935.9099731445312,932.6599731445312,933.9749755859375,933.9749755859375,49959
2021-12-17 10:05:00-05:00,933.9450073242188,935.1699829101562,932.10009765625,935.0,935.0,65764
2021-12-17 10:06:00-05:00,935.1063842773438,935.3499755859375,930.030029296875,930.0775756835938,930.0775756835938,70901
2021-12-17 10:07:00-05:00,930.1577758789062,934.3900146484375,929.4299926757812,932.9099731445312,932.9099731445312,86598
2021-12-17 10:08:00-05:00,932.7150268554688,935.8200073242188,931.8599853515625,935.2999877929688,935.2999877929688,70046
2021-12-17 10:09:00-05:00,935.3200073242188,935.47998046875,932.2000732421875,934.1253051757812,934.1253051757812,44115
2021-12-17 10:10:00-05:00,933.9299926757812,934.2000122070312,930.02001953125,930.6300048828125,930.6300048828125,79325
2021-12-17 10:11:00-05:00,931.0399780273438,932.889892578125,929.7520141601562,930.2150268554688,930.2150268554688,66413
2021-12-17 10:12:00-05:00,930.0,931.8900146484375,928.0700073242188,929.010009765625,929.010009765625,101245
2021-12-17 10:13:00-05:00,929.0999755859375,929.0999755859375,926.239990234375,927.1649780273438,927.1649780273438,100942
2021-12-17 10:14:00-05:00,926.9650268554688,927.4500122070312,923.5,924.2999877929688,924.2999877929688,127548
2021-12-17 10:15:00-05:00,924.135986328125,926.0,922.4500732421875,923.6799926757812,923.6799926757812,105984
2021-12-17 10:16:00-05:00,923.6799926757812,924.4343872070312,921.2042846679688,922.7105102539062,922.7105102539062,102587
2021-12-17 10:17:00-05:00,922.6300048828125,922.72998046875,920.7999877929688,921.220703125,921.220703125,77910
2021-12-17 10:18:00-05:00,921.010009765625,923.5999145507812,921.010009765625,923.5900268554688,923.5900268554688,76268
2021-12-17 10:19:00-05:00,923.4400024414062,923.9702758789062,921.1599731445312,923.0046997070312,923.0046997070312,70585
2021-12-17 10:20:00-05:00,923.0850219726562,924.6900024414062,923.0850219726562,924.3262939453125,924.3262939453125,59209
2021-12-17 10:21:00-05:00,924.6500244140625,924.77001953125,921.7999877929688,922.69677734375,922.69677734375,53531
2021-12-17 10:22:00-05:00,922.52001953125,922.97998046875,918.1699829101562,918.9901123046875,918.9901123046875,118191
2021-12-17 10:23:00-05:00,919.6199951171875,921.889892578125,918.2000122070312,918.8099975585938,918.8099975585938,99760
2021-12-17 10:24:00-05:00,918.6799926757812,920.899169921875,916.0700073242188,919.6799926757812,919.6799926757812,93987
