Datetime,Open,High,Low,Close,Adj Close,Volume
2021-12-16 09:30:00-05:00,994.5,994.97998046875,990.0,990.6900024414062,990.6900024414062,885262
2021-12-16 09:31:00-05:00,990.47998046875,991.1845092773438,987.5599975585938,988.719970703125,988.719970703125,140663
2021-12-16 09:32:00-05:00,989.6699829101562,989.6699829101562,986.0,988.3200073242188,988.3200073242188,113740
2021-12-16 09:33:00-05:00,988.4298706054688,989.4400024414062,983.8200073242188,985.9000244140625,985.9000244140625,137125
2021-12-16 09:34:00-05:00,985.4600219726562,987.4199829101562,984.2000732421875,986.0,986.0,79993
2021-12-16 09:35:00-05:00,987.0800170898438,991.9799194335938,986.469970703125,989.0750122070312,989.0750122070312,166630
2021-12-16 09:36:00-05:00,989.1199951171875,989.3599853515625,983.0001220703125,983.3325805664062,983.3325805664062,96744
2021-12-16 09:37:00-05:00,984.5999755859375,984.5999755859375,979.4400024414062,980.0001220703125,980.0001220703125,160903
2021-12-16 09:38:00-05:00,980.780029296875,981.8200073242188,977.5999755859375,978.739990234375,978.739990234375,138059
2021-12-16 09:39:00-05:00,978.635009765625,982.7899780273438,978.5599975585938,979.4199829101562,979.4199829101562,105178
2021-12-16 09:40:00-05:00,979.1701049804688,980.0,977.0,977.1099853515625,977.1099853515625,100075
2021-12-16 09:41:00-05:00,977.1400146484375,978.280029296875,976.0,976.02001953125,976.02001953125,111404
2021-12-16 09:42:00-05:00,976.0238037109375,978.7000122070312,976.0,976.489990234375,976.489990234375,84577
2021-12-16 09:43:00-05:00,976.239990234375,976.7841796875,973.3800048828125,975.47998046875,975.47998046875,137727
2021-12-16 09:44:00-05:00,975.1500244140625,976.3699951171875,974.4201049804688,975.1400146484375,975.1400146484375,81014
2021-12-16 09:45:00-05:00,975.3400268554688,980.7899169921875,974.4500122070312,979.739990234375,979.739990234375,158060
2021-12-16 09:46:00-05:00,979.530029296875,980.5,974.0999755859375,974.2999877929688,974.2999877929688,118112
2021-12-16 09:47:00-05:00,974.10009765625,974.530029296875,972.0,973.3699951171875,973.3699951171875,126697
2021-12-16 09:48:00-05:00,973.25,973.719970703125,970.3295288085938,971.9108276367188,971.9108276367188,125467
2021-12-16 09:49:00-05:00,971.6292114257812,973.97998046875,971.4099731445312,972.7550048828125,972.7550048828125,105480
2021-12-16 09:50:00-05:00,973.0,973.0,966.5999755859375,967.6190185546875,967.6190185546875,170049
2021-12-16 09:51:00-05:00,967.625,970.1900024414062,966.47998046875,968.8049926757812,968.8049926757812,129570
2021-12-16 09:52:00-05:00,968.760009765625,969.9899291992188,965.25,965.5621948242188,965.5621948242188,103705
2021-12-16 09:53:00-05:00,965.5667724609375,965.752197265625,963.3400268554688,964.9190063476562,964.9190063476562,144216
2021-12-16 09:54:00-05:00,964.75,967.0700073242188,964.4716186523438,967.0700073242188,967.0700073242188,82569
2021-12-16 09:55:00-05:00,966.9099731445312,968.6199951171875,963.3400268554688,963.5734252929688,963.5734252929688,109058
2021-12-16 09:56:00-05:00,963.77001953125,965.1500244140625,962.4949951171875,963.8099975585938,963.8099975585938,92489
2021-12-16 09:57:00-05:00,963.698974609375,966.0999755859375,960.4404296875,961.5499877929688,961.5499877929688,120554
2021-12-16 09:58:00-05:00,962.3798828125,963.1400146484375,958.4299926757812,960.280029296875,960.280029296875,169981
2021-12-16 09:59:00-05:00,960.3369750976562,960.719970703125,958.2150268554688,959.2828979492188,959.2828979492188,89575
2021-12-16 10:00:00-05:00,959.06689453125,961.2999877929688,958.3098754882812,959.0700073242188,959.0700073242188,104001
2021-12-16 10:01:00-05:00,959.239990234375,959.2550048828125,956.3300170898438,957.760009765625,957.760009765625,135340
2021-12-16 10:02:00-05:00,957.590087890625,959.0900268554688,955.489990234375,956.6099853515625,956.6099853515625,133215
2021-12-16 10:03:00-05:00,957.1898803710938,962.489990234375,957.0399780273438,958.5,958.5,136627
2021-12-16 10:04:00-05:00,958.47998046875,960.1099853515625,957.5,959.64990234375,959.64990234375,56288
2021-12-16 10:05:00-05:00,959.260009765625,961.0900268554688,958.739990234375,960.75,960.75,83971
2021-12-16 10:06:00-05:00,960.469970703125,961.1900024414062,958.2926025390625,958.7935180664062,958.7935180664062,82306
2021-12-16 10:07:00-05:00,958.4099731445312,961.0800170898438,957.4199829101562,960.6058959960938,960.6058959960938,120190
2021-12-16 10:08:00-05:00,960.0100708007812,962.909912109375,960.0100708007812,960.9290161132812,960.9290161132812,100333
2021-12-16 10:09:00-05:00,960.8225708007812,961.0250244140625,956.5999755859375,956.5999755859375,956.5999755859375,126839
2021-12-16 10:10:00-05:00,956.8400268554688,957.6599731445312,955.4500122070312,956.3911743164062,956.3911743164062,127177
2021-12-16 10:11:00-05:00,956.0,962.739990234375,956.0,961.1599731445312,961.1599731445312,163848
2021-12-16 10:12:00-05:00,961.1400146484375,961.1400146484375,959.2056884765625,960.3699951171875,960.3699951171875,47475
2021-12-16 10:13:00-05:00,960.3499755859375,962.5999755859375,959.1400756835938,962.4600219726562,962.4600219726562,69031
2021-12-16 10:14:00-05:00,962.4605102539062,963.719970703125,960.8400268554688,963.469970703125,963.469970703125,93403
2021-12-16 10:15:00-05:00,963.3001708984375,963.5098876953125,960.3699951171875,961.5,961.5,128835
2021-12-16 10:16:00-05:00,961.27001953125,961.5999145507812,956.969970703125,957.02001953125,957.02001953125,91815
2021-12-16 10:17:00-05:00,957.3699951171875,959.3900146484375,957.02001953125,957.7974243164062,957.7974243164062,53120
2021-12-16 10:18:00-05:00,957.22998046875,961.9099731445312,956.75,961.8200073242188,961.8200073242188,95052
2021-12-16 10:19:00-05:00,961.655029296875,962.0,959.0501098632812,959.75,959.75,55488
2021-12-16 10:20:00-05:00,959.9400024414062,959.9799194335938,958.239990234375,959.0,959.0,64174
2021-12-16 10:21:00-05:00,958.9500122070312,959.0999755859375,957.5100708007812,957.8720092773438,957.8720092773438,44224
2021-12-16 10:22:00-05:00,958.1099853515625,960.0,957.7000122070312,959.2301025390625,959.2301025390625,83577
2021-12-16 10:23:00-05:00,959.6099853515625,961.3809814453125,958.9224243164062,961.3809814453125,961.3809814453125,51659
2021-12-16 10:24:00-05:00,961.1287231445312,961.6199951171875,959.5374145507812,960.9500122070312,960.9500122070312,42285
2021-12-16 10:25:00-05:00,960.22998046875,961.7133178710938,960.0,961.1699829101562,961.1699829101562,35081
2021-12-16 10:26:00-05:00,961.2573852539062,961.6900024414062,959.0,959.5098876953125,959.5098876953125,50716
2021-12-16 10:27:00-05:00,959.1599731445312,960.2999877929688,958.72998046875,960.0100708007812,960.0100708007812,33786
2021-12-16 10:28:00-05:00,960.0303955078125,962.6998901367188,959.510009765625,961.7999877929688,961.7999877929688,66673
2021-12-16 10:29:00-05:00,961.77001953125,963.5,961.4837036132812,963.5,963.5,62959
2021-12-16 10:30:00-05:00,963.5499877929688,966.2999267578125,963.5499877929688,965.7100219726562,965.7100219726562,151518
2021-12-16 10:31:00-05:00,965.7548217773438,965.9600219726562,963.1799926757812,963.5,963.5,85794
2021-12-16 10:32:00-05:00,963.156982421875,963.3198852539062,960.5900268554688,962.8289794921875,962.8289794921875,87636
2021-12-16 10:33:00-05:00,962.4500122070312,962.9000244140625,960.7301025390625,960.89501953125,960.89501953125,45888
2021-12-16 10:34:00-05:00,961.0499877929688,963.4000244140625,960.7901000976562,961.6699829101562,961.6699829101562,45326
2021-12-16 10:35:00-05:00,961.969970703125,962.89990234375,958.6915283203125,959.3900146484375,959.3900146484375,85107
2021-12-16 10:36:00-05:00,959.4500122070312,959.5800170898438,956.110107421875,958.8200073242188,958.8200073242188,120078
2021-12-16 10:37:00-05:00,958.780029296875,959.75,957.2000122070312,957.719970703125,957.719970703125,33559
2021-12-16 10:38:00-05:00,957.72998046875,958.72998046875,957.4199829101562,958.4400024414062,958.4400024414062,32838
2021-12-16 10:39:00-05:00,958.010009765625,958.7899169921875,953.47998046875,954.1199951171875,954.1199951171875,120091
2021-12-16 10:40:00-05:00,954.3460083007812,955.4500122070312,951.7999877929688,952.6235961914062,952.6235961914062,111387
2021-12-16 10:41:00-05:00,952.3099975585938,952.3099975585938,949.0700073242188,950.780029296875,950.780029296875,163200
2021-12-16 10:42:00-05:00,950.7650146484375,952.3599243164062,950.7636108398438,951.8800048828125,951.8800048828125,68484
2021-12-16 10:43:00-05:00,951.8800048828125,951.8800048828125,948.8800048828125,949.5,949.5,103758
2021-12-16 10:44:00-05:00,949.0767822265625,949.3900146484375,947.3699951171875,947.9099731445312,947.9099731445312,83680
2021-12-16 10:45:00-05:00,947.9099731445312,950.0,947.2100219726562,949.0629272460938,949.0629272460938,100144
2021-12-16 10:46:00-05:00,948.7000122070312,949.1099853515625,946.5999755859375,948.6099853515625,948.6099853515625,71073
2021-12-16 10:47:00-05:00,948.3599853515625,948.530029296875,947.0001220703125,947.4450073242188,947.4450073242188,37993
2021-12-16 10:48:00-05:00,947.6099853515625,950.0,945.8499755859375,947.5299072265625,947.5299072265625,100131
2021-12-16 10:49:00-05:00,947.510009765625,950.8699951171875,947.0700073242188,949.5198974609375,949.5198974609375,151987
2021-12-16 10:50:00-05:00,949.7150268554688,950.739990234375,947.5,947.7100219726562,947.7100219726562,70342
2021-12-16 10:51:00-05:00,947.6798706054688,949.4199829101562,947.6798706054688,948.9500122070312,948.9500122070312,38894
2021-12-16 10:52:00-05:00,948.971923828125,950.2412719726562,948.75,949.760009765625,949.760009765625,34248
2021-12-16 10:53:00-05:00,949.8599853515625,950.0900268554688,949.8599853515625,949.9528198242188,949.9528198242188,992
2021-12-16 10:55:00-05:00,945.782470703125,945.782470703125,945.782470703125,945.782470703125,945.782470703125,248037
2021-12-16 10:56:00-05:00,945.5999755859375,947.1099853515625,945.0,945.97998046875,945.97998046875,47076
2021-12-16 10:58:00-05:00,941.0,941.1400146484375,939.2301025390625,939.3200073242188,939.3200073242188,277553
2021-12-16 10:59:00-05:00,939.7908935546875,942.47998046875,939.5650024414062,941.6834716796875,941.6834716796875,76773
2021-12-16 11:00:00-05:00,941.5900268554688,942.8099975585938,940.02001953125,940.0200805664062,940.0200805664062,73851
2021-12-16 11:01:00-05:00,940.243408203125,941.4276733398438,937.0601196289062,938.4190063476562,938.4190063476562,137588
2021-12-16 11:02:00-05:00,938.1300048828125,940.280029296875,937.4199829101562,937.989990234375,937.989990234375,77696
2021-12-16 11:03:00-05:00,937.8049926757812,938.389892578125,934.3701171875,936.5,936.5,144862
2021-12-16 11:04:00-05:00,936.3300170898438,937.8699951171875,935.510009765625,937.2999877929688,937.2999877929688,76059
2021-12-16 11:05:00-05:00,937.5488891601562,937.9998779296875,935.0,935.3400268554688,935.3400268554688,92928
2021-12-16 11:06:00-05:00,935.469970703125,938.1763916015625,935.3541870117188,937.344970703125,937.344970703125,68101
2021-12-16 11:07:00-05:00,937.22998046875,938.4400024414062,937.0900268554688,938.0324096679688,938.0324096679688,408864
2021-12-16 11:08:00-05:00,937.760009765625,938.77001953125,936.7100830078125,937.0007934570312,937.0007934570312,66105
2021-12-16 11:09:00-05:00,937.3300170898438,938.489990234375,937.0,937.9000244140625,937.9000244140625,56363
2021-12-16 11:10:00-05:00,937.8757934570312,938.1699829101562,935.880126953125,937.6721801757812,937.6721801757812,58069
2021-12-16 11:11:00-05:00,937.3800048828125,937.9199829101562,936.0,936.489990234375,936.489990234375,46986
2021-12-16 11:12:00-05:00,936.8187255859375,937.919921875,935.0,935.0003051757812,935.0003051757812,56308
2021-12-16 11:13:00-05:00,935.010009765625,937.7868041992188,934.7100219726562,935.0150146484375,935.0150146484375,82693
2021-12-16 11:14:00-05:00,934.8099975585938,936.0,932.0200805664062,936.0,936.0,126775
2021-12-16 11:15:00-05:00,935.8800048828125,938.7899780273438,935.3099975585938,938.5650024414062,938.5650024414062,169053
2021-12-16 11:16:00-05:00,938.760009765625,940.7100219726562,937.489013671875,940.7100219726562,940.7100219726562,97079
2021-12-16 11:17:00-05:00,940.1699829101562,940.7899780273438,939.0001220703125,939.510009765625,939.510009765625,63512
2021-12-16 11:18:00-05:00,939.2484130859375,939.6231079101562,938.0,938.25,938.25,60086
2021-12-16 11:19:00-05:00,938.219970703125,938.219970703125,936.0,937.7598876953125,937.7598876953125,70127
2021-12-16 11:20:00-05:00,937.5999755859375,939.7000122070312,937.5,939.411376953125,939.411376953125,55177
2021-12-16 11:21:00-05:00,939.4199829101562,939.9600219726562,938.9400024414062,939.3800048828125,939.3800048828125,51795
2021-12-16 11:22:00-05:00,938.9099731445312,939.89990234375,938.090087890625,939.0700073242188,939.0700073242188,52186
2021-12-16 11:23:00-05:00,939.1400146484375,940.919921875,938.5,940.719970703125,940.719970703125,54186
2021-12-16 11:24:00-05:00,940.47998046875,942.64990234375,940.22509765625,942.619873046875,942.619873046875,100202
2021-12-16 11:25:00-05:00,942.4500122070312,943.4998779296875,940.7000122070312,942.0,942.0,69836
2021-12-16 11:26:00-05:00,942.2232055664062,942.9910278320312,940.885009765625,941.2750244140625,941.2750244140625,31484
