Datetime,Open,High,Low,Close,Adj Close,Volume
2021-12-16 09:30:00-05:00,179.27999877929688,179.5,178.6999969482422,178.927001953125,178.927001953125,4466878
2021-12-16 09:31:00-05:00,178.91009521484375,179.17999267578125,178.80999755859375,178.98919677734375,178.98919677734375,474292
2021-12-16 09:32:00-05:00,178.9499969482422,180.02000427246094,178.8300018310547,179.89010620117188,179.89010620117188,911924
2021-12-16 09:33:00-05:00,179.8845977783203,180.5800018310547,179.8300018310547,180.47000122070312,180.47000122070312,1147746
2021-12-16 09:34:00-05:00,181.0,181.0050048828125,180.77999877929688,180.8000030517578,180.8000030517578,1103831
2021-12-16 09:35:00-05:00,181.08999633789062,181.08999633789062,180.125,180.24000549316406,180.24000549316406,801700
2021-12-16 09:36:00-05:00,180.125,180.13949584960938,179.75999450683594,179.77999877929688,179.77999877929688,714225
2021-12-16 09:37:00-05:00,179.75,179.77999877929688,179.5800018310547,179.7310028076172,179.7310028076172,564238
2021-12-16 09:38:00-05:00,179.75,179.8000030517578,179.67120361328125,179.72999572753906,179.72999572753906,397205
2021-12-16 09:39:00-05:00,179.75,179.75,179.4199981689453,179.4199981689453,179.4199981689453,527329
2021-12-16 09:40:00-05:00,179.0,179.0,178.42999267578125,178.5,178.5,757276
2021-12-16 09:41:00-05:00,178.5,178.60000610351562,178.3699951171875,178.51220703125,178.51220703125,629150
2021-12-16 09:42:00-05:00,178.5,178.9499969482422,178.49159240722656,178.63009643554688,178.63009643554688,567987
2021-12-16 09:43:00-05:00,178.75,178.83999633789062,178.6800994873047,178.81320190429688,178.81320190429688,440757
2021-12-16 09:44:00-05:00,178.75,178.75999450683594,178.58099365234375,178.58169555664062,178.58169555664062,384617
2021-12-16 09:45:00-05:00,178.46499633789062,178.74000549316406,178.4199981689453,178.7259979248047,178.7259979248047,478744
2021-12-16 09:46:00-05:00,179.0,179.07000732421875,178.8300018310547,178.87010192871094,178.87010192871094,522501
2021-12-16 09:47:00-05:00,178.625,178.70770263671875,178.625,178.70770263671875,178.70770263671875,415008
2021-12-16 09:48:00-05:00,178.625,178.63999938964844,178.4600067138672,178.4864959716797,178.4864959716797,300349
2021-12-16 09:49:00-05:00,178.25,178.44000244140625,178.2100067138672,178.27000427246094,178.27000427246094,479665
